account_id,credit_cards,open_date,statement_frequency,district_name,num_customers,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payment,max_balance,min_balance
260,0,1995-10-14,monthly,Karlovy Vary,1,FALSE,NA,NA,NA,NA,NA,19200,15,92,56754,600
261,0,1996-10-07,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,9800,11,57,26402,200
262,0,1996-01-27,monthly,Prerov,2,FALSE,NA,NA,NA,NA,NA,9800,200,11,23400,200
263,0,1997-01-03,weekly,Zlin,1,FALSE,NA,NA,NA,NA,NA,53900,30,65,135863,1100
264,0,1996-02-09,monthly,Cesky Krumlov,2,FALSE,NA,NA,NA,NA,NA,19520,14,92,44212,900
265,0,1996-07-05,monthly,Prachatice,1,FALSE,NA,NA,NA,NA,NA,8300,15,61,28571,600
266,1,1994-05-11,monthly,Pardubice,1,FALSE,NA,NA,NA,NA,NA,74628,15,114,137653,400
267,0,1995-04-26,monthly,Louny,1,FALSE,NA,NA,NA,NA,NA,4847,15,85,30016,500
268,0,1996-05-29,monthly,Beroun,1,FALSE,NA,NA,NA,NA,NA,49695,15,65,124186,500
269,0,1996-08-30,monthly,Beroun,1,FALSE,NA,NA,NA,NA,NA,12000,4,72,43387,700
270,1,1995-01-23,monthly,Plzen - jih,1,FALSE,NA,NA,NA,NA,NA,36960,15,96,116900,1100
271,0,1996-08-13,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,12500,15,59,62743,400
272,0,1996-10-23,monthly,Praha - zapad,1,FALSE,NA,NA,NA,NA,NA,34700,15,53,57855,1100
273,0,1993-07-11,after every transaction,Karlovy Vary,1,FALSE,NA,NA,NA,NA,NA,19802,50,162,62747,700
274,0,1993-08-20,monthly,Sumperk,1,FALSE,NA,NA,NA,NA,NA,30597,15,132,68094,300
275,0,1996-01-02,monthly,Rokycany,1,FALSE,NA,NA,NA,NA,NA,3390,12,73,22668,800
276,1,1997-12-08,monthly,Louny,1,TRUE,160920,4470,36,C,FALSE,40234,15,27,74906,700
277,1,1994-05-01,after every transaction,Ceska Lipa,1,FALSE,NA,NA,NA,NA,NA,56400,62,137,142646,500
278,1,1996-04-08,monthly,Opava,1,FALSE,NA,NA,NA,NA,NA,31124,15,67,97478,700
279,0,1993-04-14,monthly,Most,1,FALSE,NA,NA,NA,NA,NA,3300,15,133,32821,400
280,0,1993-01-23,monthly,Klatovy,1,FALSE,NA,NA,NA,NA,NA,18065,15,159,69718,300
281,1,1996-10-27,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,36320,13,70,72297,900
282,0,1997-05-12,monthly,Jesenik,1,FALSE,NA,NA,NA,NA,NA,30992,15,39,69350,200
283,0,1996-04-18,monthly,Chrudim,1,FALSE,NA,NA,NA,NA,NA,6950,4,61,30907,800
284,0,1997-07-18,monthly,Brno - mesto,2,FALSE,NA,NA,NA,NA,NA,29128,15,39,66377,900
285,0,1995-05-08,monthly,Pelhrimov,1,FALSE,NA,NA,NA,NA,NA,45120,15,91,105299,600
286,1,1996-03-27,monthly,Novy Jicin,1,FALSE,NA,NA,NA,NA,NA,35096,15,68,74623,300
287,0,1993-10-27,monthly,Jindrichuv Hradec,1,FALSE,NA,NA,NA,NA,NA,6300,15,121,27025,600
288,0,1995-03-18,monthly,Klatovy,1,FALSE,NA,NA,NA,NA,NA,5315,15,87,37478,900
289,0,1994-03-17,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,26172,15,117,69171,300
290,0,1993-12-02,monthly,Breclav,1,TRUE,123696,2577,48,A,FALSE,60000,15,160,144053,300
291,0,1997-06-08,monthly,Melnik,2,FALSE,NA,NA,NA,NA,NA,63200,15,67,168515,7419
292,0,1997-02-26,monthly,Semily,2,FALSE,NA,NA,NA,NA,NA,16300,9,43,29120,400
293,0,1997-05-04,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,16155,15,43,50469,600
294,1,1997-01-05,monthly,Melnik,1,FALSE,NA,NA,NA,NA,NA,22935,15,49,79589,700
295,0,1997-11-23,monthly,Zdar nad Sazavou,2,FALSE,NA,NA,NA,NA,NA,31446,15,27,64950,200
296,0,1996-02-14,monthly,Semily,1,FALSE,NA,NA,NA,NA,NA,11200,15,75,24955,300
297,0,1996-09-08,monthly,Ostrava - mesto,1,FALSE,NA,NA,NA,NA,NA,46581,4,99,65624,200
298,0,1997-12-02,monthly,Jablonec n. Nisou,2,FALSE,NA,NA,NA,NA,NA,39680,15,30,46829,1100
299,0,1993-04-05,monthly,Vsetin,1,FALSE,NA,NA,NA,NA,NA,64100,15,181,154088,600
300,1,1993-06-23,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,9000,15,130,76942,400
301,0,1995-09-10,monthly,Prostejov,1,FALSE,NA,NA,NA,NA,NA,2925,15,75,24988,300
302,0,1996-05-09,monthly,Melnik,1,FALSE,NA,NA,NA,NA,NA,6800,15,65,37845,6438
303,1,1996-07-25,monthly,Novy Jicin,1,TRUE,112752,3132,36,C,FALSE,35360,15,62,72230,900
304,0,1997-03-20,monthly,Kladno,1,FALSE,NA,NA,NA,NA,NA,49764,15,43,95914,700
305,0,1996-10-18,monthly,Chomutov,1,FALSE,NA,NA,NA,NA,NA,4430,15,49,23264,200
306,0,1993-06-08,monthly,Jindrichuv Hradec,2,FALSE,NA,NA,NA,NA,NA,8600,15,150,34237,1000
307,1,1997-08-07,monthly,Plzen - mesto,1,FALSE,NA,NA,NA,NA,NA,33120,15,35,74048,700
308,0,1995-10-16,monthly,Trebic,1,FALSE,NA,NA,NA,NA,NA,13700,5,29,40581,400
309,0,1997-04-25,monthly,Ceske Budejovice,1,TRUE,91248,1901,48,C,FALSE,28726,15,42,59726,900
311,1,1997-08-08,monthly,Svitavy,2,FALSE,NA,NA,NA,NA,NA,28320,15,38,68833,800
312,0,1996-01-03,monthly,Usti nad Labem,1,FALSE,NA,NA,NA,NA,NA,17595,15,80,74047,500
313,0,1996-07-06,monthly,Opava,1,FALSE,NA,NA,NA,NA,NA,3442,13,61,27975,700
314,0,1996-01-26,after every transaction,Cesky Krumlov,1,TRUE,66840,2785,24,C,FALSE,59900,22,74,109016,700
315,0,1997-12-08,monthly,Jicin,2,FALSE,NA,NA,NA,NA,NA,11700,200,7,24900,400
316,0,1997-05-08,monthly,Uherske Hradiste,1,FALSE,NA,NA,NA,NA,NA,42752,5,69,70011,600
317,0,1993-03-10,monthly,Sumperk,1,FALSE,NA,NA,NA,NA,NA,13350,2,141,43822,800
318,0,1994-09-16,monthly,Liberec,1,FALSE,NA,NA,NA,NA,NA,25200,15,134,46629,200
319,0,1995-10-17,weekly,Pardubice,1,TRUE,369000,6150,60,C,FALSE,63700,30,112,176869,700
320,0,1997-01-23,monthly,Pardubice,1,FALSE,NA,NA,NA,NA,NA,30888,15,86,59073,800
321,0,1993-11-11,monthly,Pardubice,2,FALSE,NA,NA,NA,NA,NA,9200,15,120,38693,1100
322,0,1993-02-20,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,24969,15,144,59676,1000
323,0,1997-02-23,monthly,Usti nad Orlici,1,FALSE,NA,NA,NA,NA,NA,9100,15,41,36131,200
324,0,1996-08-23,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,6200,15,53,40672,500
325,0,1996-10-06,monthly,Prerov,1,FALSE,NA,NA,NA,NA,NA,12600,15,55,27579,300
326,0,1997-08-06,monthly,Trebic,2,FALSE,NA,NA,NA,NA,NA,6700,15,35,26543,5376
327,0,1993-06-02,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,29400,15,143,82657,700
328,0,1997-09-18,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,9300,15,29,28582,600
329,1,1996-10-19,monthly,Beroun,1,FALSE,NA,NA,NA,NA,NA,35763,15,53,86907,1100
330,0,1996-11-24,monthly,Havlickuv Brod,1,TRUE,331584,6908,48,C,FALSE,33590,15,51,73943,400
331,0,1995-10-02,monthly,Znojmo,1,FALSE,NA,NA,NA,NA,NA,7700,15,79,32991,1100
332,0,1996-01-12,monthly,Liberec,1,FALSE,NA,NA,NA,NA,NA,12600,15,91,41712,300
333,0,1996-12-23,monthly,Opava,2,FALSE,NA,NA,NA,NA,NA,2998,15,45,23460,700
334,0,1993-05-24,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,31360,15,138,102027,500
335,0,1996-01-20,monthly,Ostrava - mesto,2,FALSE,NA,NA,NA,NA,NA,5800,15,68,33757,1000
336,0,1995-10-16,monthly,Uherske Hradiste,1,FALSE,NA,NA,NA,NA,NA,27706,15,78,66275,500
337,0,1995-11-25,monthly,Pelhrimov,1,FALSE,NA,NA,NA,NA,NA,59600,15,82,136965,200
338,0,1995-11-18,monthly,Semily,1,FALSE,NA,NA,NA,NA,NA,7980,15,80,27654,700
339,1,1996-09-11,weekly,Nachod,1,TRUE,468060,7801,60,C,FALSE,70210,30,58,141114,400
340,0,1993-11-03,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,10000,15,125,47681,1000
341,0,1996-11-19,monthly,Plzen - sever,2,FALSE,NA,NA,NA,NA,NA,28800,15,52,48204,600
342,0,1996-10-13,monthly,Zlin,2,FALSE,NA,NA,NA,NA,NA,7320,15,49,24092,1000
343,0,1994-04-26,monthly,Pisek,2,FALSE,NA,NA,NA,NA,NA,12100,14,132,32201,900
344,0,1993-12-01,monthly,Brno - mesto,1,TRUE,100980,1683,60,C,FALSE,23100,15,128,64600,600
345,0,1993-11-20,monthly,Kolin,1,FALSE,NA,NA,NA,NA,NA,24646,15,132,84065,200
346,0,1993-01-11,monthly,Litomerice,1,FALSE,NA,NA,NA,NA,NA,40320,15,146,91954,800
347,0,1993-12-13,monthly,Znojmo,2,TRUE,187224,7801,24,B,TRUE,51900,0,150,142312,-2763
348,1,1995-11-15,monthly,Klatovy,1,FALSE,NA,NA,NA,NA,NA,27429,15,76,79827,700
349,0,1997-06-08,monthly,Olomouc,1,TRUE,42816,3568,12,C,FALSE,10486,15,51,31617,1100
350,0,1996-10-13,monthly,Pardubice,1,FALSE,NA,NA,NA,NA,NA,10550,15,51,30368,500
351,1,1997-02-17,monthly,Svitavy,1,FALSE,NA,NA,NA,NA,NA,39533,4,77,62632,600
352,0,1994-07-04,monthly,Most,1,FALSE,NA,NA,NA,NA,NA,11250,12,109,31554,200
353,0,1995-08-30,monthly,Karlovy Vary,1,FALSE,NA,NA,NA,NA,NA,14550,15,77,73820,1000
354,0,1993-10-28,monthly,Kromeriz,1,FALSE,NA,NA,NA,NA,NA,22100,11,137,89881,700
355,0,1996-02-01,weekly,Uherske Hradiste,1,FALSE,NA,NA,NA,NA,NA,22200,30,94,57831,600
356,1,1996-03-12,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,27624,15,68,79901,1000
357,0,1996-03-10,monthly,Strakonice,1,FALSE,NA,NA,NA,NA,NA,3103,15,63,25731,1000
358,0,1993-12-09,monthly,Pribram,1,FALSE,NA,NA,NA,NA,NA,10700,10,131,30149,600
359,0,1994-12-11,monthly,Praha - zapad,1,FALSE,NA,NA,NA,NA,NA,11000,15,93,28564,400
360,1,1996-05-14,monthly,Ceska Lipa,1,FALSE,NA,NA,NA,NA,NA,36306,15,63,82923,1100
361,1,1993-02-27,monthly,Trutnov,1,FALSE,NA,NA,NA,NA,NA,39700,10,142,84469,600
362,0,1993-04-04,monthly,Cesky Krumlov,1,FALSE,NA,NA,NA,NA,NA,16160,15,170,61574,900
363,1,1994-05-06,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,58700,15,141,162310,1000
364,0,1997-01-20,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,3570,3,43,27809,1100
365,0,1993-12-12,monthly,Ostrava - mesto,1,FALSE,NA,NA,NA,NA,NA,26490,5,128,60311,200
366,0,1996-10-23,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,32543,15,54,82335,200
367,1,1997-05-09,monthly,Cheb,2,FALSE,NA,NA,NA,NA,NA,20577,15,42,65825,400
368,0,1993-07-06,monthly,Vsetin,1,FALSE,NA,NA,NA,NA,NA,15900,15,145,40685,1100
370,0,1994-02-18,monthly,Klatovy,1,FALSE,NA,NA,NA,NA,NA,6210,2,113,26589,700
371,1,1996-08-02,monthly,Pribram,1,FALSE,NA,NA,NA,NA,NA,47575,5,77,72113,800
372,0,1995-09-10,monthly,Brno - venkov,1,FALSE,NA,NA,NA,NA,NA,34720,15,83,71875,400
373,1,1996-06-20,monthly,Bruntal,2,FALSE,NA,NA,NA,NA,NA,37760,15,75,70261,800
374,0,1993-01-09,monthly,Louny,1,FALSE,NA,NA,NA,NA,NA,63900,15,150,92472,400
375,0,1996-06-07,monthly,Frydek - Mistek,1,FALSE,NA,NA,NA,NA,NA,9300,15,63,32838,1100
376,0,1995-03-05,monthly,Klatovy,1,FALSE,NA,NA,NA,NA,NA,36776,15,93,78468,700
377,1,1994-08-19,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,75600,4,154,137194,-1109
378,0,1996-07-22,monthly,Frydek - Mistek,1,TRUE,230400,3840,60,C,FALSE,63900,2,103,145352,15100
379,0,1996-05-18,monthly,Ceska Lipa,1,FALSE,NA,NA,NA,NA,NA,7100,15,74,25787,1100
381,0,1993-07-04,monthly,Frydek - Mistek,1,FALSE,NA,NA,NA,NA,NA,18560,15,141,51828,1000
382,0,1996-08-16,monthly,Ceske Budejovice,1,FALSE,NA,NA,NA,NA,NA,7680,14,53,29654,700
383,0,1997-05-15,monthly,Louny,1,FALSE,NA,NA,NA,NA,NA,3086,15,36,18876,600
384,1,1997-09-14,weekly,Karlovy Vary,1,FALSE,NA,NA,NA,NA,NA,70500,8,47,142445,1000
385,0,1993-04-07,monthly,Kolin,2,FALSE,NA,NA,NA,NA,NA,5850,12,139,31948,1000
386,1,1997-08-11,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,26636,15,36,82241,17757
387,1,1997-09-19,monthly,Olomouc,1,FALSE,NA,NA,NA,NA,NA,47926,15,29,120922,200
388,1,1995-02-11,monthly,Kromeriz,2,FALSE,NA,NA,NA,NA,NA,20300,15,117,106060,400
389,0,1993-08-28,monthly,Sokolov,1,FALSE,NA,NA,NA,NA,NA,9371,8,149,37757,300
390,1,1996-02-16,monthly,Chrudim,2,FALSE,NA,NA,NA,NA,NA,80400,15,126,179943,400
391,0,1993-12-11,monthly,Liberec,1,FALSE,NA,NA,NA,NA,NA,37352,5,217,85897,1100
392,1,1996-07-14,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,42080,15,69,64633,300
393,1,1995-02-04,monthly,Nachod,2,FALSE,NA,NA,NA,NA,NA,37149,15,96,83714,500
395,0,1993-03-12,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,33081,15,140,78517,400
396,0,1993-03-08,monthly,Tabor,2,FALSE,NA,NA,NA,NA,NA,34902,15,140,82778,1000
397,0,1993-10-26,monthly,Praha - zapad,1,FALSE,NA,NA,NA,NA,NA,57500,15,129,129548,400
398,0,1997-10-24,monthly,Jesenik,1,FALSE,NA,NA,NA,NA,NA,9100,15,26,27530,300
399,1,1996-08-27,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,64600,15,67,154254,800
400,0,1993-07-17,monthly,Plzen - sever,1,FALSE,NA,NA,NA,NA,NA,20666,15,135,78899,600
401,0,1993-01-18,monthly,Ceska Lipa,1,FALSE,NA,NA,NA,NA,NA,60900,15,145,83581,300
402,0,1997-09-14,monthly,Frydek - Mistek,1,FALSE,NA,NA,NA,NA,NA,29992,15,32,67638,800
403,1,1993-07-29,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,13050,15,128,79050,600
404,1,1995-04-28,monthly,Usti nad Labem,1,FALSE,NA,NA,NA,NA,NA,48572,14,94,124186,300
405,1,1997-03-13,monthly,Brno - venkov,1,FALSE,NA,NA,NA,NA,NA,49985,0,52,117964,-1893
406,0,1996-09-03,monthly,Vyskov,1,FALSE,NA,NA,NA,NA,NA,6000,14,57,23617,700
407,0,1997-04-18,weekly,Olomouc,1,FALSE,NA,NA,NA,NA,NA,48632,14,44,85266,400
408,1,1993-07-21,monthly,Usti nad Labem,1,FALSE,NA,NA,NA,NA,NA,20000,15,137,101097,400
409,0,1996-06-11,monthly,Hl.m. Praha,2,FALSE,NA,NA,NA,NA,NA,15322,15,67,48825,600
410,0,1996-10-15,monthly,Semily,2,FALSE,NA,NA,NA,NA,NA,7150,15,49,30371,200
411,1,1993-02-05,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,32640,15,147,87683,400
412,1,1996-01-21,monthly,Ostrava - mesto,1,FALSE,NA,NA,NA,NA,NA,48001,15,90,124911,700
413,0,1996-07-09,monthly,Pisek,1,FALSE,NA,NA,NA,NA,NA,16800,15,57,30344,200
414,0,1996-01-29,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,27102,6,73,65464,900
415,0,1993-03-03,monthly,Klatovy,1,FALSE,NA,NA,NA,NA,NA,19665,15,150,55739,400
416,0,1996-08-11,monthly,Kutna Hora,1,FALSE,NA,NA,NA,NA,NA,5600,15,53,29241,500
417,1,1996-01-27,monthly,Opava,1,FALSE,NA,NA,NA,NA,NA,61000,15,86,142889,-1428
418,1,1995-08-27,monthly,Liberec,1,FALSE,NA,NA,NA,NA,NA,31318,15,82,82569,700
419,0,1993-10-25,monthly,Rakovnik,1,FALSE,NA,NA,NA,NA,NA,16100,13,143,36791,800
420,0,1995-08-26,monthly,Prerov,1,FALSE,NA,NA,NA,NA,NA,17366,15,90,83571,500
421,0,1997-11-27,monthly,Prerov,1,FALSE,NA,NA,NA,NA,NA,12536,11,28,35492,900
422,1,1994-08-29,weekly,Blansko,1,FALSE,NA,NA,NA,NA,NA,42800,19,104,82324,400
423,0,1993-03-28,monthly,Pribram,2,FALSE,NA,NA,NA,NA,NA,5430,15,135,24758,500
424,1,1997-02-17,monthly,Pribram,1,FALSE,NA,NA,NA,NA,NA,35180,15,46,85964,1000
425,0,1993-03-19,monthly,Nymburk,1,FALSE,NA,NA,NA,NA,NA,9600,15,170,55872,400
426,0,1993-11-29,monthly,Hl.m. Praha,1,TRUE,252060,4201,60,D,TRUE,49937,4,150,110028,-821
427,1,1994-07-24,monthly,Mlada Boleslav,1,FALSE,NA,NA,NA,NA,NA,34622,15,112,97758,700
428,0,1993-02-27,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,13100,11,139,60774,200
429,0,1995-09-03,monthly,Vyskov,1,FALSE,NA,NA,NA,NA,NA,27596,15,82,83196,700
430,0,1995-09-02,monthly,Brno - mesto,2,FALSE,NA,NA,NA,NA,NA,11500,4,62,64437,900
431,1,1996-11-05,monthly,Pisek,1,FALSE,NA,NA,NA,NA,NA,27356,15,54,66753,300
432,0,1993-06-16,monthly,Nachod,1,FALSE,NA,NA,NA,NA,NA,25000,15,138,43330,500
433,0,1993-06-12,monthly,Strakonice,1,FALSE,NA,NA,NA,NA,NA,40525,15,99,66578,500
434,0,1996-12-24,monthly,Hl.m. Praha,2,FALSE,NA,NA,NA,NA,NA,16432,15,50,38917,400
435,0,1993-01-08,monthly,Louny,1,FALSE,NA,NA,NA,NA,NA,12150,15,139,34393,400
436,0,1996-08-07,monthly,Sokolov,1,FALSE,NA,NA,NA,NA,NA,11814,15,60,39908,500
437,0,1993-12-03,monthly,Hradec Kralove,1,FALSE,NA,NA,NA,NA,NA,60800,15,134,146213,700
438,1,1997-06-23,monthly,Litomerice,1,FALSE,NA,NA,NA,NA,NA,38198,60,19,63195,900
439,0,1996-04-15,monthly,Jesenik,1,FALSE,NA,NA,NA,NA,NA,41361,15,82,69888,300
440,0,1996-12-22,monthly,Rokycany,1,TRUE,84288,1756,48,C,FALSE,24695,15,52,73640,500
441,1,1993-12-17,weekly,Plzen - jih,2,FALSE,NA,NA,NA,NA,NA,67095,30,129,165654,900
442,0,1997-03-30,monthly,Brno - mesto,1,TRUE,357840,7455,48,D,TRUE,48885,1,35,94705,-543
443,0,1993-01-28,monthly,Zlin,1,FALSE,NA,NA,NA,NA,NA,7230,2,139,28823,500
444,0,1996-05-09,monthly,Plzen - mesto,1,FALSE,NA,NA,NA,NA,NA,17500,15,77,50141,1100
445,0,1993-07-29,weekly,Vyskov,2,FALSE,NA,NA,NA,NA,NA,28446,12,135,69411,1100
446,1,1993-06-15,monthly,Svitavy,1,FALSE,NA,NA,NA,NA,NA,36240,15,133,90601,1100
447,0,1996-08-14,monthly,Kolin,1,FALSE,NA,NA,NA,NA,NA,30945,15,57,84666,1100
449,0,1994-11-22,monthly,Prachatice,1,FALSE,NA,NA,NA,NA,NA,12600,15,95,29835,900
450,0,1996-05-28,monthly,Kromeriz,1,FALSE,NA,NA,NA,NA,NA,6200,15,59,25089,1100
451,0,1994-05-05,monthly,Praha - zapad,2,FALSE,NA,NA,NA,NA,NA,12300,4,74,31069,700
452,0,1995-11-29,monthly,Vyskov,1,FALSE,NA,NA,NA,NA,NA,63700,15,87,144004,800
453,0,1997-04-24,monthly,Prerov,1,FALSE,NA,NA,NA,NA,NA,36146,15,42,95991,1100
454,0,1995-05-07,monthly,Melnik,1,FALSE,NA,NA,NA,NA,NA,14080,15,109,48659,700
455,0,1995-04-23,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,24320,15,96,45767,500
456,1,1993-01-21,monthly,Semily,1,FALSE,NA,NA,NA,NA,NA,71746,15,143,139482,700
458,0,1995-06-16,monthly,Melnik,1,FALSE,NA,NA,NA,NA,NA,25278,15,87,73613,1100
459,0,1993-01-21,monthly,Pardubice,1,FALSE,NA,NA,NA,NA,NA,13400,100,22,26500,1000
460,0,1994-04-18,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,7450,15,110,48777,1100
461,0,1993-02-18,monthly,Sokolov,1,FALSE,NA,NA,NA,NA,NA,9500,15,138,76944,600
462,0,1993-11-10,monthly,Rokycany,2,FALSE,NA,NA,NA,NA,NA,33920,15,126,76411,400
463,0,1995-05-08,monthly,Trutnov,1,FALSE,NA,NA,NA,NA,NA,48300,15,90,118528,700
464,0,1997-05-28,monthly,Hradec Kralove,1,FALSE,NA,NA,NA,NA,NA,5264,15,35,28720,600
465,0,1993-02-04,monthly,Ceska Lipa,2,FALSE,NA,NA,NA,NA,NA,19178,15,168,52628,700
466,0,1996-02-18,monthly,Novy Jicin,1,FALSE,NA,NA,NA,NA,NA,15000,100,25,62100,500
467,0,1993-09-24,monthly,Ostrava - mesto,2,FALSE,NA,NA,NA,NA,NA,15374,15,144,45587,500
468,1,1996-03-19,monthly,Semily,1,FALSE,NA,NA,NA,NA,NA,34020,15,68,95806,400
469,0,1997-07-14,monthly,Olomouc,1,FALSE,NA,NA,NA,NA,NA,12100,15,39,33872,600
470,0,1994-03-23,monthly,Zlin,1,FALSE,NA,NA,NA,NA,NA,11872,15,134,47968,600
471,1,1995-06-07,monthly,Pardubice,2,FALSE,NA,NA,NA,NA,NA,14962,15,99,58992,1100
472,0,1996-10-11,monthly,Mlada Boleslav,1,TRUE,196800,8200,24,D,TRUE,78300,5,54,130885,-2756
473,0,1996-10-20,monthly,Opava,1,FALSE,NA,NA,NA,NA,NA,17451,15,54,47723,1100
474,0,1995-12-06,monthly,Trebic,1,FALSE,NA,NA,NA,NA,NA,9500,11,91,35171,900
475,0,1997-05-11,monthly,Beroun,1,FALSE,NA,NA,NA,NA,NA,5900,15,35,23385,200
476,0,1997-04-11,monthly,Jesenik,1,FALSE,NA,NA,NA,NA,NA,9100,100,10,24000,1000
477,0,1993-01-25,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,24588,14,144,64306,1000
478,1,1994-07-16,monthly,Jihlava,1,FALSE,NA,NA,NA,NA,NA,36320,15,108,93238,400
479,0,1995-11-05,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,6750,15,71,19226,1100
480,0,1997-01-21,monthly,Cheb,2,FALSE,NA,NA,NA,NA,NA,38560,15,47,80464,500
481,0,1996-04-23,monthly,Olomouc,1,FALSE,NA,NA,NA,NA,NA,6633,15,62,60763,700
483,0,1997-07-15,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,5500,15,31,20745,1000
484,0,1995-01-20,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,14114,15,99,43780,600
485,0,1993-01-04,after every transaction,Kutna Hora,1,FALSE,NA,NA,NA,NA,NA,63800,27,195,154121,300
486,1,1995-11-21,monthly,Decin,1,FALSE,NA,NA,NA,NA,NA,46073,15,99,105292,900
487,0,1995-11-14,monthly,Teplice,1,FALSE,NA,NA,NA,NA,NA,74100,3,84,129719,785
488,0,1996-06-20,monthly,Klatovy,1,FALSE,NA,NA,NA,NA,NA,10400,200,23,50700,1000
489,1,1993-05-17,monthly,Jindrichuv Hradec,1,FALSE,NA,NA,NA,NA,NA,25100,15,137,56943,900
490,0,1995-05-23,monthly,Jicin,1,FALSE,NA,NA,NA,NA,NA,4700,15,83,20057,500
491,1,1996-05-12,monthly,Chrudim,1,FALSE,NA,NA,NA,NA,NA,30032,15,63,70094,600
492,0,1993-10-10,monthly,Kolin,1,FALSE,NA,NA,NA,NA,NA,11500,15,135,41383,-45
493,1,1994-04-05,monthly,Plzen - mesto,1,FALSE,NA,NA,NA,NA,NA,25694,15,116,77240,800
494,1,1993-03-11,monthly,Prostejov,1,FALSE,NA,NA,NA,NA,NA,54700,15,162,129674,400
496,0,1993-02-26,monthly,Jesenik,1,FALSE,NA,NA,NA,NA,NA,15840,8,173,43822,800
497,1,1993-04-15,monthly,Brno - venkov,1,FALSE,NA,NA,NA,NA,NA,46240,15,138,86567,1000
498,0,1993-11-21,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,54400,15,130,122852,1000
500,0,1996-04-27,monthly,Breclav,1,FALSE,NA,NA,NA,NA,NA,62500,15,75,177018,400
501,0,1995-10-21,monthly,Rakovnik,1,TRUE,262980,4383,60,C,FALSE,57800,15,95,151036,900
502,0,1997-10-13,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,9900,15,36,34976,600
503,1,1996-08-08,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,21804,15,60,62705,700
504,0,1993-04-21,monthly,Opava,1,FALSE,NA,NA,NA,NA,NA,6300,15,133,36945,1100
505,0,1996-12-16,monthly,Zlin,1,FALSE,NA,NA,NA,NA,NA,3332,15,45,20105,300
506,1,1996-07-08,monthly,Bruntal,1,FALSE,NA,NA,NA,NA,NA,29900,15,63,78626,400
507,0,1996-06-17,monthly,Usti nad Orlici,1,FALSE,NA,NA,NA,NA,NA,11300,0,63,34828,-17036
508,0,1996-11-19,monthly,Ostrava - mesto,1,FALSE,NA,NA,NA,NA,NA,8900,15,64,38801,600
509,0,1997-08-14,monthly,Liberec,1,FALSE,NA,NA,NA,NA,NA,22786,15,34,58161,500
510,0,1993-06-02,weekly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,57500,1,136,144259,986
511,0,1996-11-10,monthly,Ceske Budejovice,2,FALSE,NA,NA,NA,NA,NA,58400,15,49,119767,400
512,1,1997-01-14,monthly,Frydek - Mistek,1,FALSE,NA,NA,NA,NA,NA,32680,15,48,76764,800
513,0,1996-11-21,monthly,Jihlava,2,FALSE,NA,NA,NA,NA,NA,23900,15,66,84949,400
514,0,1996-03-30,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,18322,5,68,48213,900
