account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
358,1993-12-09,monthly,Pribram,1,0,False,,,,,,10700,10,0,30149,600
359,1994-12-11,monthly,Praha - zapad,1,0,False,,,,,,11000,15,0,28564,400
360,1996-05-14,monthly,Ceska Lipa,1,1,False,,,,,,36306,15,0,82923,1100
361,1993-02-27,monthly,Trutnov,1,1,False,,,,,,39700,10,0,84469,600
362,1993-04-04,monthly,Cesky Krumlov,1,0,False,,,,,,16160,15,0,61574,900
363,1994-05-06,monthly,Hl.m. Praha,1,1,False,,,,,,58700,15,0,162310,1000
364,1997-01-20,monthly,Hl.m. Praha,2,0,False,,,,,,3570,3,0,27809,1100
365,1993-12-12,monthly,Ostrava - mesto,1,0,False,,,,,,26490,5,0,60311,200
366,1996-10-23,monthly,Hl.m. Praha,2,0,False,,,,,,32543,15,0,82335,200
367,1997-05-09,monthly,Cheb,1,1,False,,,,,,20577,15,0,65825,400
368,1993-07-06,monthly,Vsetin,1,0,False,,,,,,15900,15,0,40685,1100
370,1994-02-18,monthly,Klatovy,1,0,False,,,,,,6210,2,0,26589,700
371,1996-08-02,monthly,Pribram,1,1,False,,,,,,47575,5,0,72113,800
372,1995-09-10,monthly,Brno - venkov,1,0,False,,,,,,34720,15,0,71875,400
373,1996-06-20,monthly,Bruntal,1,1,False,,,,,,37760,15,0,70261,800
374,1993-01-09,monthly,Louny,1,0,False,,,,,,63900,15,0,92472,400
375,1996-06-07,monthly,Frydek - Mistek,1,0,False,,,,,,9300,15,0,32838,1100
376,1995-03-05,monthly,Klatovy,1,0,False,,,,,,36776,15,0,78468,700
377,1994-08-19,monthly,Karvina,1,1,False,,,,,,75600,4,0,137194,-1109
378,1996-07-22,monthly,Frydek - Mistek,1,0,True,230400.0,3840.0,60.0,C,False,63900,2,0,145352,15100
379,1996-05-18,monthly,Ceska Lipa,1,0,False,,,,,,7100,15,0,25787,1100
381,1993-07-04,monthly,Frydek - Mistek,1,0,False,,,,,,18560,15,0,51828,1000
382,1996-08-16,monthly,Ceske Budejovice,1,0,False,,,,,,7680,14,0,29654,700
383,1997-05-15,monthly,Louny,1,0,False,,,,,,3086,15,0,18876,600
385,1993-04-07,monthly,Kolin,1,0,False,,,,,,5850,12,0,31948,1000
386,1997-08-11,monthly,Hl.m. Praha,2,1,False,,,,,,26636,15,0,82241,17757
387,1997-09-19,monthly,Olomouc,1,1,False,,,,,,47926,15,0,120922,200
388,1995-02-11,monthly,Kromeriz,1,1,False,,,,,,20300,15,0,106060,400
389,1993-08-28,monthly,Sokolov,1,0,False,,,,,,9371,8,0,37757,300
390,1996-02-16,monthly,Chrudim,1,1,False,,,,,,80400,15,0,179943,400
391,1993-12-11,monthly,Liberec,1,0,False,,,,,,37352,5,0,85897,1100
392,1996-07-14,monthly,Hl.m. Praha,1,1,False,,,,,,42080,15,0,64633,300
393,1995-02-04,monthly,Nachod,1,1,False,,,,,,37149,15,0,83714,500
395,1993-03-12,monthly,Hl.m. Praha,2,0,False,,,,,,33081,15,0,78517,400
396,1993-03-08,monthly,Tabor,1,0,False,,,,,,34902,15,0,82778,1000
397,1993-10-26,monthly,Praha - zapad,2,0,False,,,,,,57500,15,0,129548,400
398,1997-10-24,monthly,Jesenik,2,0,False,,,,,,9100,15,0,27530,300
399,1996-08-27,monthly,Hl.m. Praha,1,1,False,,,,,,64600,15,0,154254,800
400,1993-07-17,monthly,Plzen - sever,1,0,False,,,,,,20666,15,0,78899,600
401,1993-01-18,monthly,Ceska Lipa,1,0,False,,,,,,60900,15,0,83581,300
402,1997-09-14,monthly,Frydek - Mistek,1,0,False,,,,,,29992,15,0,67638,800
403,1993-07-29,monthly,Hl.m. Praha,2,1,False,,,,,,13050,15,0,79050,600
404,1995-04-28,monthly,Usti nad Labem,1,1,False,,,,,,48572,14,0,124186,300
405,1997-03-13,monthly,Brno - venkov,1,1,False,,,,,,49985,0,0,117964,-1893
406,1996-09-03,monthly,Vyskov,1,0,False,,,,,,6000,14,0,23617,700
408,1993-07-21,monthly,Usti nad Labem,1,1,False,,,,,,20000,15,0,101097,400
409,1996-06-11,monthly,Hl.m. Praha,1,0,False,,,,,,15322,15,0,48825,600
410,1996-10-15,monthly,Semily,1,0,False,,,,,,7150,15,0,30371,200
411,1993-02-05,monthly,Karvina,1,1,False,,,,,,32640,15,0,87683,400
412,1996-01-21,monthly,Ostrava - mesto,2,1,False,,,,,,48001,15,0,124911,700
413,1996-07-09,monthly,Pisek,1,0,False,,,,,,16800,15,0,30344,200
414,1996-01-29,monthly,Hl.m. Praha,1,0,False,,,,,,27102,6,0,65464,900
415,1993-03-03,monthly,Klatovy,1,0,False,,,,,,19665,15,0,55739,400
416,1996-08-11,monthly,Kutna Hora,1,0,False,,,,,,5600,15,0,29241,500
417,1996-01-27,monthly,Opava,1,1,False,,,,,,61000,15,0,142889,-1428
418,1995-08-27,monthly,Liberec,1,1,False,,,,,,31318,15,0,82569,700
419,1993-10-25,monthly,Rakovnik,1,0,False,,,,,,16100,13,0,36791,800
420,1995-08-26,monthly,Prerov,1,0,False,,,,,,17366,15,0,83571,500
421,1997-11-27,monthly,Prerov,1,0,False,,,,,,12536,11,0,35492,900
423,1993-03-28,monthly,Pribram,1,0,False,,,,,,5430,15,0,24758,500
424,1997-02-17,monthly,Pribram,1,1,False,,,,,,35180,15,0,85964,1000
425,1993-03-19,monthly,Nymburk,1,0,False,,,,,,9600,15,0,55872,400
426,1993-11-29,monthly,Hl.m. Praha,1,0,True,252060.0,4201.0,60.0,D,True,49937,4,0,110028,-821
427,1994-07-24,monthly,Mlada Boleslav,2,1,False,,,,,,34622,15,0,97758,700
428,1993-02-27,monthly,Hl.m. Praha,2,0,False,,,,,,13100,11,0,60774,200
429,1995-09-03,monthly,Vyskov,1,0,False,,,,,,27596,15,0,83196,700
430,1995-09-02,monthly,Brno - mesto,1,0,False,,,,,,11500,4,0,64437,900
431,1996-11-05,monthly,Pisek,1,1,False,,,,,,27356,15,0,66753,300
432,1993-06-16,monthly,Nachod,1,0,False,,,,,,25000,15,0,43330,500
433,1993-06-12,monthly,Strakonice,1,0,False,,,,,,40525,15,0,66578,500
434,1996-12-24,monthly,Hl.m. Praha,1,0,False,,,,,,16432,15,0,38917,400
435,1993-01-08,monthly,Louny,1,0,False,,,,,,12150,15,0,34393,400
436,1996-08-07,monthly,Sokolov,2,0,False,,,,,,11814,15,0,39908,500
437,1993-12-03,monthly,Hradec Kralove,2,0,False,,,,,,60800,15,0,146213,700
438,1997-06-23,monthly,Litomerice,1,1,False,,,,,,38198,60,0,63195,900
439,1996-04-15,monthly,Jesenik,1,0,False,,,,,,41361,15,0,69888,300
440,1996-12-22,monthly,Rokycany,1,0,True,84288.0,1756.0,48.0,C,False,24695,15,0,73640,500
442,1997-03-30,monthly,Brno - mesto,1,0,True,357840.0,7455.0,48.0,D,True,48885,1,0,94705,-543
443,1993-01-28,monthly,Zlin,1,0,False,,,,,,7230,2,0,28823,500
444,1996-05-09,monthly,Plzen - mesto,1,0,False,,,,,,17500,15,0,50141,1100
446,1993-06-15,monthly,Svitavy,1,1,False,,,,,,36240,15,0,90601,1100
447,1996-08-14,monthly,Kolin,1,0,False,,,,,,30945,15,0,84666,1100
449,1994-11-22,monthly,Prachatice,2,0,False,,,,,,12600,15,0,29835,900
450,1996-05-28,monthly,Kromeriz,1,0,False,,,,,,6200,15,0,25089,1100
451,1994-05-05,monthly,Praha - zapad,1,0,False,,,,,,12300,4,0,31069,700
452,1995-11-29,monthly,Vyskov,1,0,False,,,,,,63700,15,0,144004,800
453,1997-04-24,monthly,Prerov,1,0,False,,,,,,36146,15,0,95991,1100
454,1995-05-07,monthly,Melnik,1,0,False,,,,,,14080,15,0,48659,700
455,1995-04-23,monthly,Brno - mesto,1,0,False,,,,,,24320,15,0,45767,500
456,1993-01-21,monthly,Semily,1,1,False,,,,,,71746,15,0,139482,700
458,1995-06-16,monthly,Melnik,1,0,False,,,,,,25278,15,0,73613,1100
459,1993-01-21,monthly,Pardubice,1,0,False,,,,,,13400,100,0,26500,1000
460,1994-04-18,monthly,Hl.m. Praha,2,0,False,,,,,,7450,15,0,48777,1100
461,1993-02-18,monthly,Sokolov,2,0,False,,,,,,9500,15,0,76944,600
462,1993-11-10,monthly,Rokycany,1,0,False,,,,,,33920,15,0,76411,400
463,1995-05-08,monthly,Trutnov,1,0,False,,,,,,48300,15,0,118528,700
464,1997-05-28,monthly,Hradec Kralove,1,0,False,,,,,,5264,15,0,28720,600
465,1993-02-04,monthly,Ceska Lipa,1,0,False,,,,,,19178,15,0,52628,700
466,1996-02-18,monthly,Novy Jicin,1,0,False,,,,,,15000,100,0,62100,500
467,1993-09-24,monthly,Ostrava - mesto,1,0,False,,,,,,15374,15,0,45587,500
468,1996-03-19,monthly,Semily,1,1,False,,,,,,34020,15,0,95806,400
469,1997-07-14,monthly,Olomouc,2,0,False,,,,,,12100,15,0,33872,600
470,1994-03-23,monthly,Zlin,1,0,False,,,,,,11872,15,0,47968,600
471,1995-06-07,monthly,Pardubice,2,1,False,,,,,,14962,15,0,58992,1100
472,1996-10-11,monthly,Mlada Boleslav,1,0,True,196800.0,8200.0,24.0,D,True,78300,5,0,130885,-2756
473,1996-10-20,monthly,Opava,1,0,False,,,,,,17451,15,0,47723,1100
474,1995-12-06,monthly,Trebic,1,0,False,,,,,,9500,11,0,35171,900
475,1997-05-11,monthly,Beroun,2,0,False,,,,,,5900,15,0,23385,200
476,1997-04-11,monthly,Jesenik,1,0,False,,,,,,9100,100,0,24000,1000
477,1993-01-25,monthly,Hl.m. Praha,1,0,False,,,,,,24588,14,0,64306,1000
478,1994-07-16,monthly,Jihlava,2,1,False,,,,,,36320,15,0,93238,400
479,1995-11-05,monthly,Hl.m. Praha,1,0,False,,,,,,6750,15,0,19226,1100
480,1997-01-21,monthly,Cheb,1,0,False,,,,,,38560,15,0,80464,500
481,1996-04-23,monthly,Olomouc,1,0,False,,,,,,6633,15,0,60763,700
483,1997-07-15,monthly,Karvina,1,0,False,,,,,,5500,15,0,20745,1000
484,1995-01-20,monthly,Hl.m. Praha,1,0,False,,,,,,14114,15,0,43780,600
486,1995-11-21,monthly,Decin,1,1,False,,,,,,46073,15,0,105292,900
487,1995-11-14,monthly,Teplice,2,0,False,,,,,,74100,3,0,129719,785
488,1996-06-20,monthly,Klatovy,1,0,False,,,,,,10400,200,0,50700,1000
489,1993-05-17,monthly,Jindrichuv Hradec,1,1,False,,,,,,25100,15,0,56943,900
490,1995-05-23,monthly,Jicin,1,0,False,,,,,,4700,15,0,20057,500
491,1996-05-12,monthly,Chrudim,1,1,False,,,,,,30032,15,0,70094,600
492,1993-10-10,monthly,Kolin,1,0,False,,,,,,11500,15,0,41383,-45
493,1994-04-05,monthly,Plzen - mesto,1,1,False,,,,,,25694,15,0,77240,800
494,1993-03-11,monthly,Prostejov,1,1,False,,,,,,54700,15,0,129674,400
496,1993-02-26,monthly,Jesenik,1,0,False,,,,,,15840,8,0,43822,800
497,1993-04-15,monthly,Brno - venkov,1,1,False,,,,,,46240,15,0,86567,1000
498,1993-11-21,monthly,Hl.m. Praha,2,0,False,,,,,,54400,15,0,122852,1000
500,1996-04-27,monthly,Breclav,2,0,False,,,,,,62500,15,0,177018,400
501,1995-10-21,monthly,Rakovnik,1,0,True,262980.0,4383.0,60.0,C,False,57800,15,0,151036,900
502,1997-10-13,monthly,Hl.m. Praha,1,0,False,,,,,,9900,15,0,34976,600
503,1996-08-08,monthly,Hl.m. Praha,1,1,False,,,,,,21804,15,0,62705,700
504,1993-04-21,monthly,Opava,1,0,False,,,,,,6300,15,0,36945,1100
505,1996-12-16,monthly,Zlin,1,0,False,,,,,,3332,15,0,20105,300
506,1996-07-08,monthly,Bruntal,1,1,False,,,,,,29900,15,0,78626,400
507,1996-06-17,monthly,Usti nad Orlici,1,0,False,,,,,,11300,0,0,34828,-17036
508,1996-11-19,monthly,Ostrava - mesto,1,0,False,,,,,,8900,15,0,38801,600
509,1997-08-14,monthly,Liberec,2,0,False,,,,,,22786,15,0,58161,500
511,1996-11-10,monthly,Ceske Budejovice,1,0,False,,,,,,58400,15,0,119767,400
512,1997-01-14,monthly,Frydek - Mistek,1,1,False,,,,,,32680,15,0,76764,800
513,1996-11-21,monthly,Jihlava,1,0,False,,,,,,23900,15,0,84949,400
514,1996-03-30,monthly,Karvina,1,0,False,,,,,,18322,5,0,48213,900
515,1995-02-09,monthly,Hodonin,1,0,False,,,,,,6000,10,0,20894,200
516,1996-02-08,monthly,Kutna Hora,2,0,False,,,,,,6800,15,0,44045,500
517,1993-09-22,monthly,Sumperk,1,0,False,,,,,,44640,15,0,97296,1100
518,1994-09-09,monthly,Ostrava - mesto,1,0,False,,,,,,8400,15,0,31061,200
519,1993-11-12,monthly,Karlovy Vary,2,0,False,,,,,,13600,15,0,36854,200
520,1993-11-04,monthly,Prostejov,1,0,False,,,,,,8670,13,0,34533,1000
521,1995-10-08,monthly,Nymburk,1,1,False,,,,,,60900,15,0,153181,800
522,1995-12-20,monthly,Pelhrimov,2,0,False,,,,,,16224,15,0,50101,400
523,1993-08-11,monthly,Hl.m. Praha,1,1,False,,,,,,23100,15,0,88566,300
524,1994-05-03,monthly,Trebic,1,0,False,,,,,,49900,15,0,93588,1000
525,1996-03-20,monthly,Karvina,1,0,True,210384.0,4383.0,48.0,C,False,49522,15,0,158444,300
526,1996-07-16,monthly,Bruntal,2,0,False,,,,,,35040,15,0,57960,400
528,1996-12-30,monthly,Pelhrimov,2,0,False,,,,,,5350,15,0,25178,300
529,1997-08-18,monthly,Most,1,0,False,,,,,,9400,15,0,43869,700
530,1996-11-19,monthly,Brno - mesto,1,1,False,,,,,,37203,15,0,71170,600
531,1995-08-18,monthly,Tachov,1,0,False,,,,,,3216,15,0,36029,1000
532,1995-09-02,monthly,Plzen - mesto,1,0,False,,,,,,64000,15,0,152480,900
533,1995-05-07,monthly,Teplice,2,0,False,,,,,,20400,15,0,39208,400
534,1997-05-26,monthly,Hl.m. Praha,1,0,False,,,,,,43520,15,0,65425,800
535,1994-05-24,monthly,Jablonec n. Nisou,1,0,False,,,,,,31010,15,0,72677,800
536,1996-10-13,monthly,Ceske Budejovice,1,0,False,,,,,,5012,15,0,32588,900
537,1997-01-08,monthly,Chomutov,2,1,False,,,,,,13900,15,0,67148,500
538,1994-06-07,monthly,Karvina,1,0,False,,,,,,5300,13,0,26157,800
540,1993-10-16,monthly,Prerov,1,0,False,,,,,,49850,3,0,86149,300
541,1993-08-12,monthly,Trebic,1,1,False,,,,,,30159,15,0,67897,200
542,1993-11-01,monthly,Hl.m. Praha,1,0,False,,,,,,8550,15,0,26086,900
543,1994-05-03,monthly,Zlin,1,0,False,,,,,,9700,11,0,27687,600
544,1995-05-15,monthly,Ceska Lipa,1,1,True,91152.0,3798.0,24.0,A,False,47400,15,0,111236,400
545,1993-11-24,monthly,Brno - mesto,1,0,False,,,,,,27200,15,0,89029,900
546,1996-11-23,monthly,Mlada Boleslav,2,0,False,,,,,,6300,15,0,27084,1100
547,1997-07-27,monthly,Karlovy Vary,1,0,False,,,,,,3410,15,0,20551,900
548,1994-06-07,monthly,Jindrichuv Hradec,2,0,False,,,,,,9850,15,0,37337,200
549,1996-11-27,monthly,Kolin,1,1,False,,,,,,21052,15,0,58365,500
550,1997-10-17,monthly,Karlovy Vary,1,0,False,,,,,,8100,15,0,33732,200
551,1993-05-07,monthly,Vsetin,1,0,False,,,,,,44584,6,0,68160,800
552,1993-08-20,monthly,Ceske Budejovice,1,0,False,,,,,,6800,15,0,33808,900
553,1995-06-06,monthly,Plzen - mesto,1,1,False,,,,,,37298,3,0,70450,300
554,1996-01-26,monthly,Plzen - mesto,1,1,False,,,,,,33568,12,0,82574,800
555,1993-05-15,monthly,Karlovy Vary,1,0,False,,,,,,35800,15,0,71341,300
556,1997-06-26,monthly,Pribram,1,0,False,,,,,,27903,15,0,62028,500
557,1995-11-26,monthly,Hl.m. Praha,1,0,False,,,,,,7200,15,0,25086,600
558,1996-06-15,monthly,Praha - vychod,1,0,False,,,,,,12504,15,0,52831,900
559,1993-03-05,monthly,Nachod,1,0,False,,,,,,12000,14,0,32758,300
560,1995-08-20,monthly,Liberec,1,0,False,,,,,,17200,15,0,50513,800
561,1996-12-12,monthly,Praha - zapad,1,0,False,,,,,,8150,15,0,35325,400
562,1993-02-25,monthly,Svitavy,1,0,False,,,,,,49169,15,0,82258,300
563,1993-07-27,monthly,Blansko,1,0,False,,,,,,14052,13,0,48083,500
564,1997-12-23,monthly,Kolin,1,0,False,,,,,,28475,15,0,58234,1100
565,1995-11-25,monthly,Most,1,0,False,,,,,,5264,15,0,47049,700
566,1997-11-13,monthly,Mlada Boleslav,2,1,False,,,,,,64500,15,0,121076,700
567,1996-06-19,monthly,Cesky Krumlov,1,0,False,,,,,,42784,15,0,65380,900
568,1995-03-28,monthly,Pisek,1,0,False,,,,,,28300,10,0,65405,200
569,1996-10-01,monthly,Sumperk,1,0,False,,,,,,14600,10,0,36866,300
570,1996-11-14,monthly,Beroun,1,0,False,,,,,,14115,15,0,42973,800
571,1996-07-16,monthly,Olomouc,1,0,False,,,,,,4883,15,0,28723,200
572,1994-03-27,monthly,Ceska Lipa,2,0,False,,,,,,29703,15,0,80871,700
574,1993-07-30,monthly,Karvina,1,0,False,,,,,,75900,14,0,142918,900
575,1994-04-26,monthly,Louny,2,0,False,,,,,,22200,12,0,43106,200
576,1993-01-01,monthly,Brno - venkov,2,0,False,,,,,,12500,15,0,44854,900
577,1994-09-20,monthly,Rokycany,1,1,False,,,,,,17656,15,0,88795,400
579,1997-12-16,monthly,Hl.m. Praha,1,0,False,,,,,,10500,15,0,33897,900
580,1996-05-20,monthly,Prerov,1,0,False,,,,,,19040,15,0,38639,500
581,1996-10-13,monthly,Plzen - mesto,1,0,False,,,,,,12350,15,0,55554,500
582,1994-08-05,monthly,Pribram,1,0,False,,,,,,7650,15,0,27555,1100
584,1996-07-14,monthly,Tachov,1,0,False,,,,,,9400,15,0,25068,200
585,1997-09-04,monthly,Kladno,1,0,False,,,,,,12200,4,0,28704,400
586,1995-03-16,monthly,Brno - mesto,1,0,False,,,,,,49632,15,0,101460,900
587,1996-06-21,monthly,Prachatice,1,0,False,,,,,,11400,200,0,33900,400
588,1993-03-14,monthly,Zdar nad Sazavou,1,0,False,,,,,,11451,15,0,40269,1000
589,1997-04-26,monthly,Hl.m. Praha,1,1,False,,,,,,30407,15,0,76603,700
590,1996-02-24,monthly,Svitavy,1,0,False,,,,,,18132,15,0,61596,1100
591,1997-08-12,monthly,Hl.m. Praha,1,0,False,,,,,,4182,15,0,26347,700
592,1996-12-27,monthly,Cheb,1,0,False,,,,,,8200,15,0,28902,300
593,1996-07-16,monthly,Rychnov nad Kneznou,1,0,False,,,,,,22400,15,0,76642,800
594,1994-12-09,monthly,Brno - mesto,1,0,False,,,,,,6330,11,0,28280,500
595,1996-12-21,monthly,Strakonice,1,0,False,,,,,,65700,15,0,127630,200
596,1994-10-13,monthly,Tachov,1,1,False,,,,,,62300,15,0,123380,700
597,1993-12-05,monthly,Usti nad Labem,1,0,False,,,,,,29710,15,0,69223,300
598,1997-02-08,monthly,Hl.m. Praha,1,1,False,,,,,,17508,15,0,74408,1100
599,1996-12-04,monthly,Brno - mesto,2,0,False,,,,,,17750,15,0,40470,600
600,1997-03-13,monthly,Nachod,1,1,False,,,,,,25496,15,0,61922,200
601,1993-08-04,monthly,Rokycany,1,0,False,,,,,,5790,11,0,27251,300
602,1995-10-27,monthly,Hradec Kralove,1,0,False,,,,,,9300,10,0,28913,700
603,1996-06-11,monthly,Uherske Hradiste,1,1,False,,,,,,27520,15,0,72799,500
604,1993-11-26,monthly,Pribram,1,0,False,,,,,,22200,15,0,59170,800
605,1997-02-04,monthly,Znojmo,1,0,False,,,,,,15473,15,0,41927,600
606,1997-11-04,monthly,Prerov,1,1,False,,,,,,34536,15,0,79309,600
607,1995-02-17,monthly,Jindrichuv Hradec,1,0,False,,,,,,6700,2,0,23404,600
608,1995-03-27,monthly,Ceska Lipa,2,0,False,,,,,,6100,3,0,26733,600
609,1994-05-15,monthly,Vyskov,2,0,False,,,,,,4680,2,0,28037,700
610,1994-08-11,monthly,Ostrava - mesto,2,1,False,,,,,,57800,15,0,116945,800
611,1997-07-21,monthly,Nachod,2,0,False,,,,,,3427,15,0,18135,1000
612,1996-05-27,monthly,Hl.m. Praha,2,0,False,,,,,,4500,15,0,20978,300
614,1997-06-07,monthly,Klatovy,1,0,False,,,,,,5767,15,0,42106,200
615,1996-04-09,monthly,Olomouc,1,0,False,,,,,,3144,10,0,27949,800
616,1993-10-14,monthly,Hradec Kralove,1,0,False,,,,,,9500,15,0,37881,1100
617,1996-08-23,monthly,Ostrava - mesto,1,0,False,,,,,,39108,15,0,84237,200
618,1996-10-02,monthly,Hl.m. Praha,1,1,False,,,,,,37344,15,0,82650,700
620,1996-02-18,monthly,Plzen - mesto,1,0,False,,,,,,10900,100,0,25700,1000
621,1996-06-01,monthly,Usti nad Orlici,2,0,False,,,,,,41500,15,0,80505,400
622,1997-06-22,monthly,Karlovy Vary,1,0,False,,,,,,36638,11,0,66403,700
623,1993-03-24,monthly,Hl.m. Praha,2,0,False,,,,,,3900,15,0,28797,200
624,1993-10-11,monthly,Karvina,1,0,False,,,,,,63800,15,0,146488,900
625,1995-07-12,monthly,Karvina,1,0,False,,,,,,62900,14,0,145041,917
626,1993-11-11,monthly,Olomouc,2,0,False,,,,,,30080,15,0,49003,200
627,1993-02-05,monthly,Vyskov,1,0,False,,,,,,33524,15,0,102114,600
628,1994-01-03,monthly,Olomouc,1,0,False,,,,,,7400,15,0,49638,700
629,1994-07-25,monthly,Tachov,1,0,False,,,,,,9800,10,0,27803,500
630,1993-06-29,monthly,Novy Jicin,1,0,False,,,,,,12600,7,0,32450,400
631,1996-03-25,monthly,Frydek - Mistek,1,0,False,,,,,,9700,13,0,42908,500
632,1996-05-14,monthly,Rokycany,1,0,False,,,,,,3960,15,0,22332,400
633,1995-12-06,monthly,Hodonin,1,0,False,,,,,,11950,15,0,29795,700
635,1994-08-21,monthly,Tabor,1,0,False,,,,,,58100,0,0,145877,-1626
636,1997-04-24,monthly,Prerov,1,0,False,,,,,,4584,15,0,25197,1000
637,1996-08-27,monthly,Semily,1,0,False,,,,,,9400,9,0,26872,800
638,1995-06-28,monthly,Znojmo,1,0,False,,,,,,25971,11,0,59771,1000
639,1997-11-03,monthly,Hl.m. Praha,2,0,False,,,,,,5300,15,0,29472,500
640,1993-06-02,monthly,Ceska Lipa,1,0,False,,,,,,4337,15,0,38909,1100
641,1997-06-22,monthly,Teplice,1,1,False,,,,,,36866,15,0,83442,800
643,1997-10-28,monthly,Zlin,1,0,False,,,,,,10880,8,0,44255,1100
644,1997-11-06,monthly,Kladno,1,0,False,,,,,,2958,10,0,16920,300
645,1997-08-21,monthly,Karvina,1,0,False,,,,,,56200,4,0,131915,900
646,1996-01-06,monthly,Trutnov,1,0,False,,,,,,13954,15,0,45058,400
647,1997-04-28,monthly,Hl.m. Praha,2,0,False,,,,,,19790,10,0,62078,1100
648,1993-11-09,monthly,Rakovnik,1,1,False,,,,,,54100,15,0,129112,1100
650,1995-01-28,monthly,Beroun,1,0,False,,,,,,9300,14,0,36187,1100
651,1993-11-28,monthly,Olomouc,1,0,False,,,,,,64000,14,0,120861,1100
652,1993-01-05,monthly,Tabor,1,0,False,,,,,,37600,15,0,77207,700
653,1997-08-19,monthly,Plzen - jih,2,0,False,,,,,,22758,15,0,57524,500
654,1994-10-16,monthly,Vyskov,1,0,False,,,,,,11500,15,0,47472,200
655,1993-03-24,monthly,Blansko,1,1,False,,,,,,35438,15,0,103584,1000
656,1996-08-18,monthly,Beroun,1,0,False,,,,,,20076,15,0,59190,500
657,1993-08-08,monthly,Pardubice,1,0,False,,,,,,16960,14,0,65370,500
658,1996-01-10,monthly,Kladno,1,0,False,,,,,,4655,14,0,30594,600
659,1996-12-14,monthly,Vyskov,1,0,False,,,,,,12400,15,0,42225,900
660,1996-01-20,monthly,Frydek - Mistek,1,1,False,,,,,,41120,15,0,83650,1100
662,1994-07-18,monthly,Tabor,2,0,False,,,,,,14720,15,0,37700,200
664,1996-12-08,monthly,Hl.m. Praha,1,0,False,,,,,,7000,15,0,34439,200
665,1995-09-03,monthly,Mlada Boleslav,1,1,False,,,,,,28400,15,0,102021,1100
666,1996-03-15,monthly,Plzen - jih,2,1,True,12540.0,1045.0,12.0,A,False,21987,15,0,85808,200
669,1996-06-07,monthly,Jablonec n. Nisou,2,0,False,,,,,,2921,9,0,21952,700
671,1997-10-29,monthly,Prostejov,1,0,False,,,,,,37522,6,0,50215,300
672,1997-06-23,monthly,Blansko,1,0,False,,,,,,15900,300,0,37000,400
673,1997-12-08,monthly,Tachov,1,1,False,,,,,,30880,15,0,55351,900
674,1995-09-02,monthly,Semily,1,0,False,,,,,,8000,12,0,35278,300
675,1995-08-03,monthly,Jihlava,2,1,True,102240.0,1704.0,60.0,C,False,14560,15,0,69589,900
676,1995-09-22,monthly,Most,1,0,False,,,,,,9700,15,0,54212,500
677,1997-09-13,monthly,Karvina,1,0,False,,,,,,32991,15,0,77967,400
678,1993-10-08,monthly,Pelhrimov,1,0,False,,,,,,11800,15,0,43762,700
679,1997-07-12,monthly,Domazlice,1,0,False,,,,,,24792,15,0,68659,800
680,1997-07-18,monthly,Pelhrimov,1,1,False,,,,,,31520,15,0,67610,300
682,1997-06-08,monthly,Brno - mesto,1,0,False,,,,,,3021,10,0,21325,800
683,1996-07-22,monthly,Ostrava - mesto,2,1,False,,,,,,34895,15,0,83249,700
684,1996-05-12,monthly,Semily,1,0,False,,,,,,2904,15,0,18726,200
686,1993-04-04,monthly,Usti nad Labem,1,0,False,,,,,,15800,15,0,46101,1100
687,1996-06-02,monthly,Plzen - jih,1,0,False,,,,,,18947,15,0,45512,1100
688,1993-11-25,monthly,Ostrava - mesto,1,0,False,,,,,,11900,15,0,37504,400
689,1996-04-24,monthly,Hl.m. Praha,1,1,False,,,,,,59700,15,0,143234,400
690,1996-07-11,monthly,Praha - vychod,2,0,False,,,,,,46200,15,0,69252,500
691,1996-02-21,monthly,Karlovy Vary,1,0,False,,,,,,9100,15,0,31228,1100
692,1996-10-02,monthly,Jesenik,1,0,False,,,,,,32640,15,0,61722,800
693,1994-06-06,monthly,Benesov,1,0,False,,,,,,38240,15,0,67731,200
694,1996-09-04,monthly,Bruntal,1,0,False,,,,,,6318,15,0,42524,500
695,1996-04-21,monthly,Kolin,1,0,False,,,,,,34683,15,0,74069,900
696,1997-11-09,monthly,Brno - mesto,1,1,False,,,,,,10400,15,0,60447,700
697,1993-02-23,monthly,Plzen - sever,2,0,False,,,,,,42560,15,0,101510,200
698,1996-09-29,monthly,Novy Jicin,2,0,False,,,,,,22854,7,0,55411,800
699,1993-09-17,monthly,Hl.m. Praha,1,0,False,,,,,,73800,15,0,168651,1000
700,1994-06-01,monthly,Strakonice,1,0,False,,,,,,9700,15,0,53122,300
701,1993-06-08,monthly,Jesenik,1,0,False,,,,,,46345,7,0,92897,1100
702,1993-06-23,monthly,Pribram,1,0,False,,,,,,5000,15,0,23374,800
703,1997-12-21,monthly,Brno - mesto,1,0,False,,,,,,9800,15,0,38836,300
704,1993-01-01,monthly,Brno - venkov,2,0,False,,,,,,37800,15,0,82977,1000
705,1997-07-14,monthly,Jablonec n. Nisou,1,0,False,,,,,,9363,15,0,35265,600
706,1996-05-07,monthly,Semily,1,0,False,,,,,,27400,15,0,62899,1000
